ГОД,МЕСЯЦ,КБК,ГБ,РБ,МБ
2007,октябрь,105260,3098264,3098264,0
2007,октябрь,105269,245,245,0
2007,октябрь,105270,5,5,0
2007,октябрь,105290,10143053,0,10143053
2007,октябрь,105291,1809435,0,1809435
2007,октябрь,105292,15862,0,15862
2007,октябрь,105293,8101,0,8101
2007,октябрь,105294,19927,0,19927
2007,октябрь,105295,236,0,236
2007,октябрь,105296,1217150,0,1217150
2007,октябрь,105297,234996,0,234996
2007,октябрь,105301,2717051,2717051,0
2007,октябрь,105302,8678125,8678125,0
2007,октябрь,105303,465975,0,465975
2007,октябрь,105304,62732,0,62732
2007,октябрь,105305,26746517,26746517,0
2007,октябрь,105306,13108520,13108520,0
2007,октябрь,105307,0,0,0
2007,октябрь,105308,69,69,0
2007,октябрь,105309,2162377,2162377,0
2007,октябрь,105310,13001,13001,0
2007,октябрь,105311,403957,403957,0
2007,октябрь,105312,0,0,0
2007,октябрь,105313,70898,70898,0
2007,октябрь,105314,19247,0,19247
2007,октябрь,105315,4612423,0,4612423
2007,октябрь,105316,28276849,0,28276849
2007,октябрь,105322,0,0,0
2007,октябрь,105325,0,0,0
2007,октябрь,105326,0,0,0
2007,октябрь,105327,0,0,0
2007,октябрь,105328,0,0,0
2007,октябрь,105329,0,0,0
2007,октябрь,105401,430545,0,430545
2007,октябрь,105402,433030,0,433030
2007,октябрь,105403,192560,0,192560
2007,октябрь,105404,204284,0,204284
2007,октябрь,105405,138712,0,138712
2007,октябрь,105406,710587,710587,0
2007,октябрь,105410,75,0,75
2007,октябрь,105412,96454,96454,0
2007,октябрь,105413,9706,9706,0
2007,октябрь,105414,268441,0,268441
2007,октябрь,105415,0,0,0
2007,октябрь,105416,26122,26122,0
2007,октябрь,105417,0,0,0
2007,октябрь,105418,1393585,0,1393585
2007,октябрь,105419,68043,68043,0
2007,октябрь,105420,2004727,0,2004727
2007,октябрь,105421,4184,4184,0
2007,октябрь,105422,0,0,0
2007,октябрь,105423,3660,3660,0
2007,октябрь,106,121734504,121734504,0
2007,октябрь,106101,93151555,93151555,0
2007,октябрь,106102,14282517,14282517,0
2007,октябрь,106103,1416,1416,0
2007,октябрь,106105,2982432,2982432,0
2007,октябрь,106201,11314502,11314502,0
2007,октябрь,106202,2011,2011,0
2007,октябрь,106203,52,52,0
2007,октябрь,106204,19,19,0
2007,октябрь,107,903306,898868,4438
2007,октябрь,107109,898868,898868,0
2007,октябрь,107110,4438,0,4438
2007,октябрь,108,15631017,8766936,6864081
2007,октябрь,108101,1860503,1860503,0
2007,октябрь,108102,6272928,0,6272928
2007,октябрь,108103,32477,32477,0
2007,октябрь,108104,203760,0,203760
2007,октябрь,108105,75645,0,75645
2007,октябрь,108106,130367,0,130367
2007,октябрь,108107,16061,0,16061
2007,октябрь,108108,104462,0,104462
2007,октябрь,108109,9228,0,9228
2007,октябрь,108110,16314,0,16314
2007,октябрь,108111,2039224,2039224,0
2007,октябрь,108112,35171,0,35171
2007,октябрь,108113,5651,5651,0
2007,октябрь,108114,629027,629027,0
2007,октябрь,108115,1353585,1353585,0
2007,октябрь,108116,2840933,2840933,0
2007,октябрь,108117,145,0,145
2007,октябрь,108118,5536,5536,0
2007,октябрь,2,141341660,132233630,9108030
2007,октябрь,201,38879281,37002527,1876754
2007,октябрь,201101,1586217,1586217,0
2007,октябрь,201102,251874,0,251874
2007,октябрь,201201,18,18,0
2007,октябрь,201301,12724669,12724669,0
2007,октябрь,201302,169422,0,169422
2007,октябрь,201401,5773,5773,0
2007,октябрь,201402,29701,0,29701
2007,октябрь,201501,1619860,1619860,0
2007,октябрь,201502,35,35,0
2007,октябрь,201503,14094688,14094688,0
2007,октябрь,201504,1343530,0,1343530
2007,октябрь,201601,239424,239424,0
2007,октябрь,201602,8200,0,8200
2007,октябрь,201603,852,852,0
2007,октябрь,201701,75676,75676,0
2007,октябрь,201702,325633,325633,0
2007,октябрь,201703,0,0,0
2007,октябрь,201704,124573,124573,0
2007,октябрь,201705,433407,433407,0
2007,октябрь,201706,30564,0,30564
2007,октябрь,201707,0,0,0
2007,октябрь,201708,0,0,0
2007,октябрь,201709,0,0,0
2007,октябрь,201710,50711,50711,0
2007,октябрь,201711,28242,0,28242
2007,октябрь,201712,2955,2955,0
2007,октябрь,201713,60,0,60
2007,октябрь,201714,27528,27528,0
2007,октябрь,201715,292042,292042,0
2007,октябрь,201901,3783316,3783316,0
2007,октябрь,201903,666337,666337,0
2007,октябрь,201904,0,0,0
2007,октябрь,201905,573023,573023,0
2007,октябрь,201906,375779,375779,0
2007,октябрь,201907,13530,0,13530
2007,октябрь,201908,12,12,0
2007,октябрь,201909,0,0,0
2007,октябрь,201910,1631,0,1631
2007,октябрь,202,1583832,1554282,29550
2007,октябрь,202101,1554282,1554282,0
2007,октябрь,202102,29550,0,29550
2007,октябрь,203,120793,28102,92692
2007,октябрь,203101,28102,28102,0
2007,октябрь,203102,92692,0,92692
2007,октябрь,204,10058957,6788925,3270032
2007,октябрь,204101,4165522,4165522,0
2007,октябрь,204102,0,0,0
2007,октябрь,204103,365035,365035,0
2007,октябрь,204105,3107714,0,3107714
2007,октябрь,204106,883,0,883
2007,октябрь,204107,511,511,0
2007,октябрь,204108,284836,284836,0
2007,октябрь,204109,3870,3870,0
2007,октябрь,204110,1433228,1433228,0
2007,октябрь,204111,130420,130420,0
2007,октябрь,204112,6153,0,6153
2007,октябрь,204113,405504,405504,0
2007,октябрь,204114,155281,0,155281
2007,октябрь,204115,0,0,0
2007,октябрь,205,205,153,52
2007,октябрь,205101,153,153,0
2007,октябрь,205102,52,0,52
2007,октябрь,205201,0,0,0
2007,октябрь,205202,0,0,0
2007,октябрь,206,90698592,86859642,3838951
2007,октябрь,206101,6324,6324,0
2007,октябрь,206102,44640,44640,0
2007,октябрь,206104,78491,78491,0
2007,октябрь,206105,100106,0,100106
2007,октябрь,206106,2516504,2516504,0
2007,октябрь,206107,1181086,0,1181086
2007,октябрь,206108,26459459,26459459,0
2007,октябрь,206109,2557758,0,2557758
2007,октябрь,206110,57754223,57754223,0
2007,октябрь,206111,0,0,0
2007,октябрь,299999,1956603896,1393884207,562719689
2007,октябрь,3,76836997,7222407,69614590
2007,октябрь,301,19868758,96395,19772363
2007,октябрь,301101,96395,96395,0
2007,октябрь,301102,227387,0,227387
2007,октябрь,301103,19544976,0,19544976
2007,октябрь,302,7125974,7125974,0
2007,октябрь,302101,6134,6134,0
2007,октябрь,302102,2,2,0
2007,октябрь,302103,6219735,6219735,0
2007,октябрь,302104,900103,900103,0
2007,октябрь,303,49842266,39,49842227
2007,октябрь,303101,49061288,0,49061288
2007,октябрь,303102,0,0,0
2007,октябрь,303201,39,39,0
2007,октябрь,303202,780939,0,780939
2007,октябрь,399999,2033440894,1401106615,632334279
2007,октябрь,901101,185788998,0,
2007,октябрь,902101,39951383,0,
2007,октябрь,906101,22146648,0,
2007,октябрь,908101,107036,0,
2008,октябрь,1,2271638387,1653975577,617662811
2008,октябрь,101,929401617,708904832,220496785
2008,октябрь,101101,447417377,447417377,0
2008,октябрь,101102,149219384,149219384,0
2008,октябрь,101103,17014079,17014079,0
2008,октябрь,101104,79629933,79629933,0
2008,октябрь,101105,0,0,0
2008,октябрь,101106,0,0,0
2008,октябрь,101107,0,0,0
2008,октябрь,101108,15624058,15624058,0
2008,октябрь,101109,0,0,0
2008,октябрь,101201,178562106,0,178562106
2008,октябрь,101202,27300275,0,27300275
2008,октябрь,101203,4157022,0,4157022
2008,октябрь,101204,10332199,0,10332199
2008,октябрь,101205,145184,0,145184
2008,октябрь,103,203782359,0,203782359
2008,октябрь,103101,203782359,0,203782359
2008,октябрь,104,79560354,0,79560354
2008,октябрь,104101,54531042,0,54531042
2008,октябрь,104102,2474049,0,2474049
2008,октябрь,104301,37861,0,37861
2008,октябрь,104302,955268,0,955268
2008,октябрь,104303,865797,0,865797
2008,октябрь,104304,190,0,190
2008,октябрь,104305,217,0,217
2008,октябрь,104306,765,0,765
2008,октябрь,104307,49546,0,49546
2008,октябрь,104308,6733508,0,6733508
2008,октябрь,104401,3776764,0,3776764
2008,октябрь,104402,9757802,0,9757802
2008,октябрь,104501,377545,0,377545
2008,октябрь,105,735626342,630380750,105245592
2008,октябрь,105101,109015418,109015418,0
2008,октябрь,105102,264044139,264044139,0
2008,октябрь,105104,40151194,40151194,0
2008,октябрь,105105,146481891,146481891,0
2008,октябрь,105106,5354,5354,0
2008,октябрь,105107,123,123,0
2008,октябрь,105201,742428,0,742428
2008,октябрь,105202,3807538,0,3807538
2008,октябрь,105203,34894,0,34894
2008,октябрь,105204,116251,0,116251
2008,октябрь,105205,124263,0,124263
2008,октябрь,105207,3422313,0,3422313
2008,октябрь,105208,2209,0,2209
2008,октябрь,105209,0,0,0
2008,октябрь,105210,8063147,0,8063147
2008,октябрь,105211,184352,0,184352
2008,октябрь,105213,0,0,0
2008,октябрь,105214,405,405,0
2008,октябрь,105216,32,0,32
2008,октябрь,105217,-1,-1,0
2008,октябрь,105218,68085,0,68085
2008,октябрь,105219,14,0,14
2008,октябрь,105220,0,0,0
2008,октябрь,105221,12770,0,12770
2008,октябрь,105222,326,326,0
2008,октябрь,105224,93105,0,93105
2008,октябрь,105229,1355591,1355591,0
2008,октябрь,105236,-1,0,-1
2008,октябрь,105237,228217,0,228217
2008,октябрь,105241,17584,17584,0
2008,октябрь,105242,1405715,1405715,0
2008,октябрь,105243,195035,195035,0
2008,октябрь,105244,190699,190699,0
2008,октябрь,105245,132063,132063,0
2008,октябрь,105247,4105997,4105997,0
2008,октябрь,105248,18601,18601,0
2008,октябрь,105250,2037671,2037671,0
2008,октябрь,105251,-838,-838,0
2008,октябрь,105255,3794004,3794004,0
2008,октябрь,105258,0,0,0
2008,октябрь,105259,-56,-56,0
2008,октябрь,105260,5127812,5127812,0
2008,октябрь,105269,-186,-186,0
2008,октябрь,105270,2,2,0
2008,октябрь,105290,8769019,0,8769019
2008,октябрь,105291,1801459,0,1801459
2008,октябрь,105292,-2334,0,-2334
2008,октябрь,105293,2292,0,2292
2008,октябрь,105294,1927,0,1927
2008,октябрь,105295,280,0,280
2008,октябрь,105296,1361831,0,1361831
2008,октябрь,105297,242293,0,242293
2008,октябрь,105301,3183583,3183583,0
2008,октябрь,105302,10605774,10605774,0
2008,октябрь,105303,423880,0,423880
2008,октябрь,105304,108331,0,108331
2008,октябрь,105305,9550677,9550677,0
2008,октябрь,105306,16961308,16961308,0
2008,октябрь,105307,-5850,-5850,0
2008,октябрь,105308,50180,50180,0
2008,октябрь,105309,10161055,10161055,0
2008,октябрь,105310,11782,11782,0
2008,октябрь,105311,515384,515384,0
2008,октябрь,105312,24,24,0
2008,октябрь,105313,76445,76445,0
2008,октябрь,105314,41330,0,41330
2008,октябрь,105315,4996310,0,4996310
2008,октябрь,105316,65332812,0,65332812
2008,октябрь,105322,0,0,0
2008,октябрь,105325,0,0,0
2008,октябрь,105326,0,0,0
2008,октябрь,105327,0,0,0
2008,октябрь,105328,0,0,0
2008,октябрь,105329,0,0,0
2008,октябрь,105401,336347,0,336347
2008,октябрь,105402,411610,0,411610
2008,октябрь,105403,159519,0,159519
2008,октябрь,105404,611555,0,611555
2008,октябрь,105405,83130,0,83130
2008,октябрь,105406,879779,879779,0
2008,октябрь,105410,589,0,589
2008,октябрь,105412,125751,125751,0
2008,октябрь,105413,1137,1137,0
2008,октябрь,105414,218291,0,218291
2008,октябрь,105416,29686,29686,0
2008,октябрь,105418,1198577,0,1198577
2008,октябрь,105419,89605,89605,0
2008,октябрь,105420,2246929,0,2246929
2008,октябрь,105421,7329,7329,0
2008,октябрь,105423,3434,3434,0
2008,октябрь,105501,55125,55125,0
2008,октябрь,106,307057017,307057017,0
2008,октябрь,106101,79629940,79629940,0
2008,октябрь,106102,211344794,211344794,0
2008,октябрь,106103,2343,2343,0
2008,октябрь,106105,1711293,1711293,0
2008,октябрь,106201,14367220,14367220,0
2008,октябрь,106202,1271,1271,0
2008,октябрь,106203,76,76,0
2008,октябрь,106204,80,80,0
2008,октябрь,107,35204,33717,1486
2008,октябрь,107109,33717,33717,0
2008,октябрь,107110,1486,0,1486
2008,октябрь,108,16175495,7599260,8576234
2008,октябрь,108101,1777413,1777413,0
2008,октябрь,108102,7915280,0,7915280
2008,октябрь,108103,19781,19781,0
2008,октябрь,108104,216664,0,216664
2008,октябрь,108105,82811,0,82811
2008,октябрь,108106,153863,0,153863
2008,октябрь,108107,16924,0,16924
2008,октябрь,108108,119076,0,119076
2008,октябрь,108109,9689,0,9689
2008,октябрь,108110,17910,0,17910
2008,октябрь,108111,1890971,1890971,0
2008,октябрь,108112,43820,0,43820
2008,октябрь,108113,6224,6224,0
2008,октябрь,108114,909512,909512,0
2008,октябрь,108115,965690,965690,0
2008,октябрь,108116,2021597,2021597,0
2008,октябрь,108117,195,0,195
